x-axis,2
second,Volt
-46.914063E+00,+901.947E-03
-46.906250E+00,+909.987E-03
-46.898438E+00,+909.987E-03
-46.890625E+00,+909.987E-03
-46.882813E+00,+909.987E-03
-46.875000E+00,+918.028E-03
-46.867188E+00,+909.987E-03
-46.859375E+00,+901.947E-03
-46.851563E+00,+909.987E-03
-46.843750E+00,+893.907E-03
-46.835938E+00,+893.907E-03
-46.828125E+00,+893.907E-03
-46.820313E+00,+885.867E-03
-46.812500E+00,+901.947E-03
-46.804688E+00,+885.867E-03
-46.796875E+00,+885.867E-03
-46.789063E+00,+885.867E-03
-46.781250E+00,+885.867E-03
-46.773438E+00,+885.867E-03
-46.765625E+00,+885.867E-03
-46.757813E+00,+885.867E-03
-46.750000E+00,+901.947E-03
-46.742188E+00,+893.907E-03
-46.734375E+00,+885.867E-03
-46.726563E+00,+893.907E-03
-46.718750E+00,+885.867E-03
-46.710938E+00,+877.827E-03
-46.703125E+00,+877.827E-03
-46.695313E+00,+885.867E-03
-46.687500E+00,+877.827E-03
-46.679688E+00,+869.786E-03
-46.671875E+00,+885.867E-03
-46.664063E+00,+893.907E-03
-46.656250E+00,+885.867E-03
-46.648438E+00,+901.947E-03
-46.640625E+00,+885.867E-03
-46.632813E+00,+893.907E-03
-46.625000E+00,+901.947E-03
-46.617188E+00,+909.987E-03
-46.609375E+00,+901.947E-03
-46.601563E+00,+909.987E-03
-46.593750E+00,+909.987E-03
-46.585938E+00,+901.947E-03
-46.578125E+00,+918.028E-03
-46.570313E+00,+934.108E-03
-46.562500E+00,+901.947E-03
-46.554688E+00,+918.028E-03
-46.546875E+00,+909.987E-03
-46.539063E+00,+934.108E-03
-46.531250E+00,+934.108E-03
-46.523438E+00,+934.108E-03
-46.515625E+00,+942.148E-03
-46.507813E+00,+942.148E-03
-46.500000E+00,+942.148E-03
-46.492188E+00,+950.188E-03
-46.484375E+00,+942.148E-03
-46.476563E+00,+950.188E-03
-46.468750E+00,+942.148E-03
-46.460938E+00,+958.229E-03
-46.453125E+00,+966.269E-03
-46.445313E+00,+974.309E-03
-46.437500E+00,+974.309E-03
-46.429688E+00,+990.389E-03
-46.421875E+00,+974.309E-03
-46.414063E+00,+974.309E-03
-46.406250E+00,+982.349E-03
-46.398438E+00,+998.430E-03
-46.390625E+00,+990.389E-03
-46.382813E+00,+982.349E-03
-46.375000E+00,+998.430E-03
-46.367188E+00,+998.430E-03
-46.359375E+00,+1.006470E+00
-46.351563E+00,+1.014510E+00
-46.343750E+00,+1.006470E+00
-46.335938E+00,+990.389E-03
-46.328125E+00,+1.006470E+00
-46.320313E+00,+1.006470E+00
-46.312500E+00,+1.014510E+00
-46.304688E+00,+1.022550E+00
-46.296875E+00,+1.030590E+00
-46.289063E+00,+1.022550E+00
-46.281250E+00,+1.038631E+00
-46.273438E+00,+1.014510E+00
-46.265625E+00,+1.022550E+00
-46.257813E+00,+1.030590E+00
-46.250000E+00,+1.022550E+00
-46.242188E+00,+1.022550E+00
-46.234375E+00,+1.022550E+00
-46.226563E+00,+1.038631E+00
-46.218750E+00,+1.046671E+00
-46.210938E+00,+1.038631E+00
-46.203125E+00,+1.030590E+00
-46.195313E+00,+1.046671E+00
-46.187500E+00,+1.062751E+00
-46.179688E+00,+1.046671E+00
-46.171875E+00,+1.038631E+00
-46.164063E+00,+1.038631E+00
-46.156250E+00,+1.054711E+00
-46.148438E+00,+1.054711E+00
-46.140625E+00,+1.046671E+00
-46.132813E+00,+1.062751E+00
-46.125000E+00,+1.030590E+00
-46.117188E+00,+1.038631E+00
-46.109375E+00,+1.038631E+00
-46.101563E+00,+1.046671E+00
-46.093750E+00,+1.054711E+00
-46.085938E+00,+1.054711E+00
-46.078125E+00,+1.054711E+00
-46.070313E+00,+1.038631E+00
-46.062500E+00,+1.030590E+00
-46.054688E+00,+1.046671E+00
-46.046875E+00,+1.062751E+00
-46.039063E+00,+1.054711E+00
-46.031250E+00,+1.038631E+00
-46.023438E+00,+1.030590E+00
